[#CLIENT#] INFO: CS350 Client Version 3.0
[#CLIENT#] INFO: setting client port as: 2222
[#CLIENT#] INFO: setting distribution: 2
[#CLIENT#] INFO: Initiating connection...
[#CLIENT#] R[233]: Sent: 32259.298338785 Recv: 32262.455559786 Exp: 32262.455473627 Len: 0.191375633 Rejected: No
[#CLIENT#] R[234]: Sent: 32259.553854035 Recv: 32262.683803119 Exp: 32262.683730446 Len: 0.228170660 Rejected: No
[#CLIENT#] R[235]: Sent: 32259.864154743 Recv: 32262.932267494 Exp: 32262.932214283 Len: 0.248411164 Rejected: No
[#CLIENT#] R[236]: Sent: 32259.910754659 Recv: 32263.135979828 Exp: 32263.135877184 Len: 0.203609690 Rejected: No
[#CLIENT#] R[237]: Sent: 32259.934543909 Recv: 32263.384116036 Exp: 32263.384035126 Len: 0.248055298 Rejected: No
[#CLIENT#] R[238]: Sent: 32259.967093826 Recv: 32263.599915161 Exp: 32263.599829845 Len: 0.215713809 Rejected: No
[#CLIENT#] R[239]: Sent: 32260.456724868 Recv: 32263.797351453 Exp: 32263.797272320 Len: 0.197357159 Rejected: No
[#CLIENT#] R[240]: Sent: 32261.033033702 Recv: 32263.916031036 Exp: 32263.915962410 Len: 0.118610957 Rejected: No
[#CLIENT#] R[241]: Sent: 32261.229606243 Recv: 32264.144580411 Exp: 32264.144534362 Len: 0.228503326 Rejected: No
[#CLIENT#] R[242]: Sent: 32261.373413702 Recv: 32264.337818203 Exp: 32264.337747761 Len: 0.193167350 Rejected: No
[#CLIENT#] R[243]: Sent: 32261.539611618 Recv: 32264.483319620 Exp: 32264.483202013 Len: 0.145383810 Rejected: No
[#CLIENT#] R[244]: Sent: 32261.596356535 Recv: 32264.813298495 Exp: 32264.813194583 Len: 0.329874963 Rejected: No
[#CLIENT#] R[245]: Sent: 32261.768079327 Recv: 32264.925348912 Exp: 32264.925257283 Len: 0.111958788 Rejected: No
[#CLIENT#] R[246]: Sent: 32261.863009619 Recv: 32265.092550995 Exp: 32265.092446753 Len: 0.167097841 Rejected: No
[#CLIENT#] R[247]: Sent: 32261.976919494 Recv: 32265.285089912 Exp: 32265.285001075 Len: 0.192450080 Rejected: No
[#CLIENT#] R[248]: Sent: 32262.207174577 Recv: 32265.501589620 Exp: 32265.501533189 Len: 0.216443277 Rejected: No
[#CLIENT#] R[249]: Sent: 32262.477134077 Recv: 32265.668167412 Exp: 32265.668068835 Len: 0.166479215 Rejected: No
[#CLIENT#] R[250]: Sent: 32262.793588786 Recv: 32265.885657745 Exp: 32265.885507367 Len: 0.217339955 Rejected: No
[#CLIENT#] R[251]: Sent: 32262.797245119 Recv: 32266.048474162 Exp: 32266.048386367 Len: 0.162728622 Rejected: No
[#CLIENT#] R[252]: Sent: 32263.001308119 Recv: 32266.248540079 Exp: 32266.248459106 Len: 0.199984944 Rejected: No
[#CLIENT#] R[253]: Sent: 32263.167619411 Recv: 32266.334729954 Exp: 32266.334664108 Len: 0.086124029 Rejected: No
[#CLIENT#] R[254]: Sent: 32263.233420286 Recv: 32266.486142996 Exp: 32266.486055931 Len: 0.151325977 Rejected: No
[#CLIENT#] R[255]: Sent: 32263.723581453 Recv: 32266.684988746 Exp: 32266.684905128 Len: 0.198762132 Rejected: No
[#CLIENT#] R[256]: Sent: 32264.106338286 Recv: 32266.953880246 Exp: 32266.953765346 Len: 0.268776600 Rejected: No
[#CLIENT#] R[257]: Sent: 32264.200060495 Recv: 32266.992009954 Exp: 32266.991891668 Len: 0.038011422 Rejected: No
[#CLIENT#] R[258]: Sent: 32264.205458370 Recv: 32267.209693913 Exp: 32267.209628701 Len: 0.217618747 Rejected: No
[#CLIENT#] R[259]: Sent: 32264.282479745 Recv: 32267.464155830 Exp: 32267.464057115 Len: 0.254363202 Rejected: No
[#CLIENT#] R[260]: Sent: 32264.439859745 Recv: 32267.717596246 Exp: 32267.717489750 Len: 0.253333920 Rejected: No
[#CLIENT#] R[261]: Sent: 32264.486992203 Recv: 32267.921364121 Exp: 32267.921273990 Len: 0.203677744 Rejected: No
[#CLIENT#] R[262]: Sent: 32264.496872745 Recv: 32268.162865872 Exp: 32268.162776564 Len: 0.241412443 Rejected: No
[#CLIENT#] R[263]: Sent: 32264.773024453 Recv: 32268.376358538 Exp: 32268.376292187 Len: 0.213426315 Rejected: No
[#CLIENT#] R[264]: Sent: 32265.497252954 Recv: 32268.582749830 Exp: 32268.582678919 Len: 0.206320381 Rejected: No
[#CLIENT#] R[265]: Sent: 32265.640905579 Recv: 32268.778262622 Exp: 32268.778183923 Len: 0.195434093 Rejected: No
[#CLIENT#] R[266]: Sent: 32265.642487704 Recv: 32268.994847289 Exp: 32268.994768422 Len: 0.216505800 Rejected: No
[#CLIENT#] R[267]: Sent: 32265.945055662 Recv: 32269.208256872 Exp: 32269.208181658 Len: 0.213334369 Rejected: No
[#CLIENT#] R[268]: Sent: 32266.289410121 Recv: 32269.439136289 Exp: 32269.439053973 Len: 0.230797101 Rejected: No
[#CLIENT#] R[269]: Sent: 32266.360864704 Recv: 32269.632734372 Exp: 32269.632667305 Len: 0.193531016 Rejected: No
[#CLIENT#] R[270]: Sent: 32266.383080954 Recv: 32269.833986372 Exp: 32269.833913874 Len: 0.201179502 Rejected: No
[#CLIENT#] R[271]: Sent: 32266.425391704 Recv: 32270.039951372 Exp: 32270.039467377 Len: 0.205481005 Rejected: No
[#CLIENT#] R[272]: Sent: 32266.448013954 Recv: 32270.198411748 Exp: 32270.198692315 Len: 0.158740943 Rejected: No
[#CLIENT#] R[273]: Sent: 32266.540887287 Recv: 32270.377924164 Exp: 32270.377798782 Len: 0.179387034 Rejected: No
[#CLIENT#] R[274]: Sent: 32266.667543454 Recv: 32270.666235373 Exp: 32270.666058811 Len: 0.288134647 Rejected: No
[#CLIENT#] R[275]: Sent: 32266.871482996 Recv: 32270.812752623 Exp: 32270.812570953 Len: 0.146335580 Rejected: No
[#CLIENT#] R[276]: Sent: 32266.977066704 Recv: 32270.990953831 Exp: 32270.990831788 Len: 0.178079165 Rejected: No
[#CLIENT#] R[277]: Sent: 32267.004102288 Recv: 32271.146921456 Exp: 32271.146789846 Len: 0.155836015 Rejected: No
[#CLIENT#] R[278]: Sent: 32267.056749288 Recv: 32271.348919540 Exp: 32271.348831209 Len: 0.201909753 Rejected: No
[#CLIENT#] R[279]: Sent: 32267.139984371 Recv: 32271.421813748 Exp: 32271.421727574 Len: 0.072808034 Rejected: No
[#CLIENT#] R[280]: Sent: 32267.168948454 Recv: 32271.537694748 Exp: 32271.537596986 Len: 0.115783238 Rejected: No
[#CLIENT#] R[281]: Sent: 32267.282225663 Recv: 32271.667674998 Exp: 32271.667577416 Len: 0.129882668 Rejected: No
[#CLIENT#] R[282]: Sent: 32267.321037121 Recv: 32271.900348415 Exp: 32271.900264823 Len: 0.232589825 Rejected: No
[#CLIENT#] R[283]: Sent: 32267.322255038 Recv: 32272.121187457 Exp: 32272.121092603 Len: 0.220744188 Rejected: No
[#CLIENT#] R[284]: Sent: 32267.459993663 Recv: 32272.358008040 Exp: 32272.357898643 Len: 0.236711186 Rejected: No
[#CLIENT#] R[285]: Sent: 32267.802566330 Recv: 32272.670675832 Exp: 32272.670561597 Len: 0.312553557 Rejected: No
[#CLIENT#] R[286]: Sent: 32268.251237997 Recv: 32272.954287874 Exp: 32272.954190931 Len: 0.283515099 Rejected: No
[#CLIENT#] R[287]: Sent: 32268.417674122 Recv: 32273.097727707 Exp: 32273.097599493 Len: 0.143311619 Rejected: No
[#CLIENT#] R[288]: Sent: 32268.443482205 Recv: 32273.256895457 Exp: 32273.256796124 Len: 0.159068417 Rejected: No
[#CLIENT#] R[289]: Sent: 32268.669563288 Recv: 32273.429341707 Exp: 32273.429254216 Len: 0.172358759 Rejected: No
[#CLIENT#] R[290]: Sent: 32268.785572747 Recv: 32273.650393458 Exp: 32273.650312847 Len: 0.220971140 Rejected: No
[#CLIENT#] R[291]: Sent: 32269.351227747 Recv: 32273.907260083 Exp: 32273.907168835 Len: 0.256775377 Rejected: No
[#CLIENT#] R[292]: Sent: 32269.455413081 Recv: 32274.105991916 Exp: 32274.105918068 Len: 0.198657985 Rejected: No
[#CLIENT#] R[293]: Sent: 32269.822122081 Recv: 32274.320021750 Exp: 32274.319924388 Len: 0.213932472 Rejected: No
[#CLIENT#] R[294]: Sent: 32270.426822581 Recv: 32274.472716708 Exp: 32274.472624068 Len: 0.152602318 Rejected: No
[#CLIENT#] R[295]: Sent: 32270.705410206 Recv: 32274.621135041 Exp: 32274.621045941 Len: 0.148329233 Rejected: No
[#CLIENT#] R[296]: Sent: 32270.923221623 Recv: 32274.825855375 Exp: 32274.825773318 Len: 0.204638277 Rejected: No
[#CLIENT#] R[297]: Sent: 32271.170893873 Recv: 32275.087378167 Exp: 32275.087291580 Len: 0.261436205 Rejected: No
[#CLIENT#] R[298]: Sent: 32271.374380456 Recv: 32275.307221250 Exp: 32275.307109751 Len: 0.219731584 Rejected: No
[#CLIENT#] R[299]: Sent: 32271.422854665 Recv: 32275.461182417 Exp: 32275.461073975 Len: 0.153852725 Rejected: No
[#CLIENT#] R[300]: Sent: 32271.718273373 Recv: 32275.742099625 Exp: 32275.742013921 Len: 0.280831504 Rejected: No
[#CLIENT#] R[301]: Sent: 32271.801720373 Recv: 32275.934512625 Exp: 32275.934435332 Len: 0.192335707 Rejected: No
[#CLIENT#] R[302]: Sent: 32271.825706457 Recv: 32276.091186417 Exp: 32276.091104235 Len: 0.156591610 Rejected: No
[#CLIENT#] R[303]: Sent: 32271.875233248 Recv: 32276.204574667 Exp: 32276.204502606 Len: 0.113316189 Rejected: No
[#CLIENT#] R[304]: Sent: 32272.528038874 Recv: 32276.416031084 Exp: 32276.415952957 Len: 0.211378290 Rejected: No
[#CLIENT#] R[305]: Sent: 32272.863035582 Recv: 32276.582993417 Exp: 32276.582866440 Len: 0.166835356 Rejected: No
[#CLIENT#] R[306]: Sent: 32272.940618207 Recv: 32276.743714834 Exp: 32276.743597748 Len: 0.160604331 Rejected: No
[#CLIENT#] R[307]: Sent: 32273.399943957 Recv: 32276.955414876 Exp: 32276.955313603 Len: 0.211598769 Rejected: No
[#CLIENT#] R[308]: Sent: 32273.620549208 Recv: 32277.042904584 Exp: 32277.042823552 Len: 0.087408676 Rejected: No
[#CLIENT#] R[309]: Sent: 32273.950400749 Recv: 32277.248593584 Exp: 32277.248428153 Len: 0.205523569 Rejected: No
[#CLIENT#] R[310]: Sent: 32274.164036999 Recv: 32277.531085334 Exp: 32277.530968724 Len: 0.282375140 Rejected: No
[#CLIENT#] R[311]: Sent: 32274.238392666 Recv: 32277.672281834 Exp: 32277.672143675 Len: 0.141058341 Rejected: No
[#CLIENT#] R[312]: Sent: 32274.280543666 Recv: 32277.830431876 Exp: 32277.830339157 Len: 0.158057323 Rejected: No
[#CLIENT#] R[313]: Sent: 32274.410619791 Recv: 32278.081480251 Exp: 32278.081354175 Len: 0.250922299 Rejected: No
[#CLIENT#] R[314]: Sent: 32274.434226958 Recv: 32278.317815293 Exp: 32278.317741143 Len: 0.236260892 Rejected: No
[#CLIENT#] R[315]: Sent: 32274.642128125 Recv: 32278.472577376 Exp: 32278.472466337 Len: 0.154651044 Rejected: No
[#CLIENT#] R[316]: Sent: 32274.949974458 Recv: 32278.607188460 Exp: 32278.607124887 Len: 0.134547511 Rejected: No
[#CLIENT#] R[317]: Sent: 32275.061396042 Recv: 32278.786541960 Exp: 32278.786471855 Len: 0.179283395 Rejected: No
[#CLIENT#] R[318]: Sent: 32275.077139333 Recv: 32278.943636127 Exp: 32278.943562972 Len: 0.157021012 Rejected: No
[#CLIENT#] R[319]: Sent: 32275.550634708 Recv: 32279.156315835 Exp: 32279.156241299 Len: 0.212605172 Rejected: No
[#CLIENT#] R[320]: Sent: 32275.692431667 Recv: 32279.339864419 Exp: 32279.339786786 Len: 0.183470951 Rejected: No
[#CLIENT#] R[321]: Sent: 32275.755219209 Recv: 32279.502277710 Exp: 32279.502191192 Len: 0.162326773 Rejected: No
[#CLIENT#] R[322]: Sent: 32275.785181250 Recv: 32279.759538752 Exp: 32279.759442378 Len: 0.257164668 Rejected: No
[#CLIENT#] R[323]: Sent: 32275.933040209 Recv: 32279.990993461 Exp: 32279.990878779 Len: 0.231340027 Rejected: No
[#CLIENT#] R[324]: Sent: 32275.964887292 Recv: 32280.185649544 Exp: 32280.185502999 Len: 0.194509538 Rejected: No
[#CLIENT#] R[325]: Sent: 32275.965530917 Recv: 32280.367988586 Exp: 32280.367818171 Len: 0.182168627 Rejected: No
[#CLIENT#] R[326]: Sent: 32276.332993125 Recv: 32280.688695711 Exp: 32280.688563265 Len: 0.320574679 Rejected: No
[#CLIENT#] R[327]: Sent: 32276.375898209 Recv: 32280.955771586 Exp: 32280.955673027 Len: 0.266977316 Rejected: No
[#CLIENT#] R[328]: Sent: 32276.707464834 Recv: 32281.150615503 Exp: 32281.150512942 Len: 0.194741356 Rejected: No
[#CLIENT#] R[329]: Sent: 32276.759108167 Recv: 32281.379841086 Exp: 32281.379749714 Len: 0.229134211 Rejected: No
[#CLIENT#] R[330]: Sent: 32277.004110001 Recv: 32281.545839128 Exp: 32281.545740231 Len: 0.165899145 Rejected: No
[#CLIENT#] R[331]: Sent: 32277.499427001 Recv: 32281.762714503 Exp: 32281.762605690 Len: 0.216766562 Rejected: No
[#CLIENT#] R[332]: Sent: 32277.547288168 Recv: 32281.919792503 Exp: 32281.919727146 Len: 0.157012643 Rejected: No
[#CLIENT#] R[333]: Sent: 32277.796169543 Recv: 32282.080022337 Exp: 32282.079933498 Len: 0.160140995 Rejected: No
[#CLIENT#] R[334]: Sent: 32277.965188585 Recv: 32282.219853087 Exp: 32282.219759909 Len: 0.139737572 Rejected: No
[#CLIENT#] R[335]: Sent: 32278.245809460 Recv: 32282.449030587 Exp: 32282.448966679 Len: 0.229113592 Rejected: No
[#CLIENT#] R[336]: Sent: 32278.247134626 Recv: 32282.654608003 Exp: 32282.654531621 Len: 0.205501034 Rejected: No
[#CLIENT#] R[337]: Sent: 32278.509852002 Recv: 32282.803842129 Exp: 32282.803778686 Len: 0.149170683 Rejected: No
[#CLIENT#] R[338]: Sent: 32278.745153835 Recv: 32282.967785504 Exp: 32282.967711282 Len: 0.163869153 Rejected: No
[#CLIENT#] R[339]: Sent: 32278.905702460 Recv: 32283.207182629 Exp: 32283.207112229 Len: 0.239326725 Rejected: No
[#CLIENT#] R[340]: Sent: 32278.917240585 Recv: 32283.399114795 Exp: 32283.399054391 Len: 0.191871762 Rejected: No
[#CLIENT#] R[341]: Sent: 32279.386621044 Recv: 32283.540601254 Exp: 32283.540525276 Len: 0.141410481 Rejected: No
[#CLIENT#] R[342]: Sent: 32279.460971752 Recv: 32283.729145254 Exp: 32283.729072636 Len: 0.188471382 Rejected: No
[#CLIENT#] R[343]: Sent: 32279.589443294 Recv: 32283.973112796 Exp: 32283.973013974 Len: 0.243868720 Rejected: No
[#CLIENT#] R[344]: Sent: 32279.932312877 Recv: 32284.087096921 Exp: 32284.086977168 Len: 0.113864372 Rejected: No
[#CLIENT#] R[345]: Sent: 32280.055965961 Recv: 32284.358585338 Exp: 32284.358471625 Len: 0.271374704 Rejected: No
[#CLIENT#] R[346]: Sent: 32280.818812794 Recv: 32284.545939754 Exp: 32284.545794612 Len: 0.187209274 Rejected: No
[#CLIENT#] R[347]: Sent: 32280.857431294 Recv: 32284.684622754 Exp: 32284.684520873 Len: 0.138581119 Rejected: No
[#CLIENT#] R[348]: Sent: 32280.969372919 Recv: 32284.896624171 Exp: 32284.896533262 Len: 0.211910508 Rejected: No
[#CLIENT#] R[349]: Sent: 32281.273082003 Recv: 32285.228422380 Exp: 32285.228360308 Len: 0.331736137 Rejected: No
[#CLIENT#] R[350]: Sent: 32281.293712169 Recv: 32285.450788671 Exp: 32285.450720434 Len: 0.222298054 Rejected: No
[#CLIENT#] R[351]: Sent: 32281.802129586 Recv: 32285.668254422 Exp: 32285.668179941 Len: 0.217391270 Rejected: No
[#CLIENT#] R[352]: Sent: 32281.922875420 Recv: 32285.911894505 Exp: 32285.911802666 Len: 0.243548244 Rejected: No
[#CLIENT#] R[353]: Sent: 32282.257752795 Recv: 32286.047256755 Exp: 32286.047164624 Len: 0.135270119 Rejected: No
[#CLIENT#] R[354]: Sent: 32282.395323628 Recv: 32286.219696172 Exp: 32286.219603720 Len: 0.172346965 Rejected: No
[#CLIENT#] R[355]: Sent: 32282.600007795 Recv: 32286.404223464 Exp: 32286.404156240 Len: 0.184460068 Rejected: No
[#CLIENT#] R[356]: Sent: 32282.650242503 Recv: 32286.590640714 Exp: 32286.590580084 Len: 0.186356620 Rejected: No
[#CLIENT#] R[357]: Sent: 32282.666704962 Recv: 32286.855613547 Exp: 32286.855539010 Len: 0.264898296 Rejected: No
[#CLIENT#] R[358]: Sent: 32282.774573712 Recv: 32287.142063339 Exp: 32287.141988571 Len: 0.286375024 Rejected: No
[#CLIENT#] R[359]: Sent: 32283.327298754 Recv: 32287.422012006 Exp: 32287.421949289 Len: 0.279885950 Rejected: No
[#CLIENT#] R[360]: Sent: 32283.790501421 Recv: 32287.669177464 Exp: 32287.669086005 Len: 0.247073999 Rejected: No
[#CLIENT#] R[361]: Sent: 32284.377327629 Recv: 32287.927371173 Exp: 32287.927276831 Len: 0.258099367 Rejected: No
[#CLIENT#] R[362]: Sent: 32285.145027671 Recv: 32288.072406089 Exp: 32288.072300066 Len: 0.144928893 Rejected: No
[#CLIENT#] R[363]: Sent: 32285.191418796 Recv: 32288.309546465 Exp: 32288.309453734 Len: 0.237047645 Rejected: No
[#CLIENT#] R[364]: Sent: 32285.258918255 Recv: 32288.559713923 Exp: 32288.559631918 Len: 0.250085453 Rejected: No
[#CLIENT#] R[365]: Sent: 32285.543278088 Recv: 32288.735038090 Exp: 32288.734969413 Len: 0.175255490 Rejected: No
[#CLIENT#] R[366]: Sent: 32285.617901672 Recv: 32288.903603340 Exp: 32288.903500447 Len: 0.168462357 Rejected: No
[#CLIENT#] R[367]: Sent: 32286.320860839 Recv: 32289.257892965 Exp: 32289.257809479 Len: 0.354206139 Rejected: No
[#CLIENT#] R[368]: Sent: 32286.446933547 Recv: 32289.473969757 Exp: 32289.473874763 Len: 0.215981798 Rejected: No
[#CLIENT#] R[369]: Sent: 32286.547434797 Recv: 32289.665573048 Exp: 32289.665502564 Len: 0.191532807 Rejected: No
[#CLIENT#] R[370]: Sent: 32286.615768964 Recv: 32289.836625215 Exp: 32289.836549058 Len: 0.170976010 Rejected: No
[#CLIENT#] R[371]: Sent: 32286.661523089 Recv: 32290.069193673 Exp: 32290.069127818 Len: 0.232502603 Rejected: No
[#CLIENT#] R[372]: Sent: 32286.663091964 Recv: 32290.280198757 Exp: 32290.280122141 Len: 0.210928468 Rejected: No
[#CLIENT#] R[373]: Sent: 32286.665714089 Recv: 32290.567288632 Exp: 32290.567223293 Len: 0.287024536 Rejected: No
[#CLIENT#] R[374]: Sent: 32286.892268839 Recv: 32290.763103465 Exp: 32290.763039805 Len: 0.195751173 Rejected: No
[#CLIENT#] R[375]: Sent: 32287.142522172 Recv: 32291.008712507 Exp: 32291.008641213 Len: 0.245537748 Rejected: No
[#CLIENT#] R[376]: Sent: 32287.318868089 Recv: 32291.108966466 Exp: 32291.108907719 Len: 0.100195212 Rejected: No
[#CLIENT#] R[377]: Sent: 32287.374952547 Recv: 32291.255671257 Exp: 32291.255584747 Len: 0.146618281 Rejected: No
[#CLIENT#] R[378]: Sent: 32287.813150381 Recv: 32291.439259341 Exp: 32291.439203510 Len: 0.183532253 Rejected: No
[#CLIENT#] R[379]: Sent: 32288.245153923 Recv: 32291.675056507 Exp: 32291.674981621 Len: 0.235722280 Rejected: No
[#CLIENT#] R[380]: Sent: 32288.939900048 Recv: 32291.937073883 Exp: 32291.936998262 Len: 0.261941755 Rejected: No
[#CLIENT#] R[381]: Sent: 32289.003022715 Recv: 32292.084109758 Exp: 32292.084030807 Len: 0.146956924 Rejected: No
[#CLIENT#] R[382]: Sent: 32289.222735007 Recv: 32292.214535008 Exp: 32292.214444366 Len: 0.130334608 Rejected: No
[#CLIENT#] R[383]: Sent: 32289.384653423 Recv: 32292.331116216 Exp: 32292.331037791 Len: 0.116502783 Rejected: No
[#CLIENT#] R[384]: Sent: 32289.647903215 Recv: 32292.488756925 Exp: 32292.488685983 Len: 0.157569767 Rejected: No
[#CLIENT#] R[385]: Sent: 32289.862637798 Recv: 32292.650542883 Exp: 32292.650475845 Len: 0.161718920 Rejected: No
[#CLIENT#] R[386]: Sent: 32290.364248882 Recv: 32292.865217008 Exp: 32292.865125259 Len: 0.214582376 Rejected: No
[#CLIENT#] R[387]: Sent: 32290.650333132 Recv: 32293.027663883 Exp: 32293.027534870 Len: 0.162317862 Rejected: No
[#CLIENT#] R[388]: Sent: 32290.693548215 Recv: 32293.231623883 Exp: 32293.231487785 Len: 0.203823902 Rejected: No
[#CLIENT#] R[389]: Sent: 32290.919316715 Recv: 32293.345339092 Exp: 32293.345218135 Len: 0.113594252 Rejected: No
[#CLIENT#] R[390]: Sent: 32290.924875840 Recv: 32293.557285467 Exp: 32293.557183571 Len: 0.211844479 Rejected: No
[#CLIENT#] R[391]: Sent: 32290.977917132 Recv: 32293.848568050 Exp: 32293.847566015 Len: 0.290280548 Rejected: No
[#CLIENT#] R[392]: Sent: 32291.008791882 Recv: 32293.992140467 Exp: 32293.992884050 Len: 0.144316000 Rejected: No
[#CLIENT#] R[393]: Sent: 32291.312609882 Recv: 32294.108725800 Exp: 32294.108649700 Len: 0.116509233 Rejected: No
[#CLIENT#] R[394]: Sent: 32291.375669924 Recv: 32294.311474050 Exp: 32294.311407719 Len: 0.202681919 Rejected: No
[#CLIENT#] R[395]: Sent: 32291.880940049 Recv: 32294.473132925 Exp: 32294.473045357 Len: 0.161571307 Rejected: No
[#CLIENT#] R[396]: Sent: 32292.000956799 Recv: 32294.730949426 Exp: 32294.730898499 Len: 0.257765574 Rejected: No
[#CLIENT#] R[397]: Sent: 32292.022553299 Recv: 32294.926229551 Exp: 32294.926125232 Len: 0.195175806 Rejected: No
[#CLIENT#] R[398]: Sent: 32292.495097300 Recv: 32295.050474801 Exp: 32295.050426726 Len: 0.124197175 Rejected: No
[#CLIENT#] R[399]: Sent: 32292.548857966 Recv: 32295.184318634 Exp: 32295.184238108 Len: 0.133763307 Rejected: No
[#CLIENT#] R[400]: Sent: 32292.685121883 Recv: 32295.441074093 Exp: 32295.441000395 Len: 0.256681761 Rejected: No
[#CLIENT#] R[401]: Sent: 32293.148925550 Recv: 32295.687854176 Exp: 32295.687716235 Len: 0.246642142 Rejected: No
[#CLIENT#] R[402]: Sent: 32293.384694508 Recv: 32295.819609676 Exp: 32295.819523577 Len: 0.131669401 Rejected: No
[#CLIENT#] R[403]: Sent: 32293.740978175 Recv: 32296.016673135 Exp: 32296.016566584 Len: 0.196956908 Rejected: No
[#CLIENT#] R[404]: Sent: 32293.827528008 Recv: 32296.168325468 Exp: 32296.168265015 Len: 0.151591880 Rejected: No
[#CLIENT#] R[405]: Sent: 32294.271233134 Recv: 32296.361331510 Exp: 32296.361246797 Len: 0.192921329 Rejected: No
[#CLIENT#] R[406]: Sent: 32294.294585634 Recv: 32296.590123718 Exp: 32296.590034124 Len: 0.228702614 Rejected: No
[#CLIENT#] R[407]: Sent: 32294.485523384 Recv: 32296.772376760 Exp: 32296.772306817 Len: 0.182183099 Rejected: No
[#CLIENT#] R[408]: Sent: 32294.647608009 Recv: 32296.944688552 Exp: 32296.944622259 Len: 0.172245499 Rejected: No
[#CLIENT#] R[409]: Sent: 32294.988339884 Recv: 32297.195453427 Exp: 32297.195402764 Len: 0.250714212 Rejected: No
[#CLIENT#] R[410]: Sent: 32295.047185426 Recv: 32297.334971219 Exp: 32297.334883231 Len: 0.139429804 Rejected: No
[#CLIENT#] R[411]: Sent: 32295.427183051 Recv: 32297.585568385 Exp: 32297.585507516 Len: 0.250536297 Rejected: No
[#CLIENT#] R[412]: Sent: 32295.775026509 Recv: 32297.767179302 Exp: 32297.767127006 Len: 0.181558621 Rejected: No
[#CLIENT#] R[413]: Sent: 32296.107456635 Recv: 32297.996271760 Exp: 32297.996220155 Len: 0.229040853 Rejected: No
[#CLIENT#] R[414]: Sent: 32296.184056510 Recv: 32298.181194344 Exp: 32298.181149054 Len: 0.184877294 Rejected: No
[#CLIENT#] R[415]: Sent: 32296.191211760 Recv: 32298.342632677 Exp: 32298.342595231 Len: 0.161400887 Rejected: No
[#CLIENT#] R[416]: Sent: 32296.403867051 Recv: 32298.536465761 Exp: 32298.536419909 Len: 0.193787232 Rejected: No
[#CLIENT#] R[417]: Sent: 32297.027798385 Recv: 32298.689477594 Exp: 32298.689424659 Len: 0.152958898 Rejected: No
[#CLIENT#] R[418]: Sent: 32297.316215968 Recv: 32298.912860761 Exp: 32298.912794791 Len: 0.223317197 Rejected: No
[#CLIENT#] R[419]: Sent: 32297.353446177 Recv: 32299.057653594 Exp: 32299.057587716 Len: 0.144726955 Rejected: No
[#CLIENT#] R[420]: Sent: 32297.789516635 Recv: 32299.317918594 Exp: 32299.317839487 Len: 0.260185893 Rejected: No
[#CLIENT#] R[421]: Sent: 32298.238390011 Recv: 32299.536507720 Exp: 32299.536447187 Len: 0.218528593 Rejected: No
[#CLIENT#] R[422]: Sent: 32298.348273011 Recv: 32299.771157845 Exp: 32299.771050141 Len: 0.234542421 Rejected: No
[#CLIENT#] R[423]: Sent: 32298.529369386 Recv: 32300.096900928 Exp: 32300.096818154 Len: 0.325660309 Rejected: No
[#CLIENT#] R[424]: Sent: 32298.556339511 Recv: 32300.283009012 Exp: 32300.282935621 Len: 0.186034693 Rejected: No
[#CLIENT#] R[425]: Sent: 32298.638098094 Recv: 32300.436876553 Exp: 32300.436815263 Len: 0.153806251 Rejected: No
[#CLIENT#] R[426]: Sent: 32298.646038386 Recv: 32300.631438053 Exp: 32300.631376360 Len: 0.194499807 Rejected: No
[#CLIENT#] R[427]: Sent: 32298.923605553 Recv: 32300.763217887 Exp: 32300.763168502 Len: 0.131730449 Rejected: No
[#CLIENT#] R[428]: Sent: 32299.050401178 Recv: 32300.931226679 Exp: 32300.931169556 Len: 0.167951669 Rejected: No
[#CLIENT#] R[429]: Sent: 32299.069053469 Recv: 32301.205677512 Exp: 32301.205610070 Len: 0.274383391 Rejected: No
[#CLIENT#] R[430]: Sent: 32299.513884345 Recv: 32301.468594304 Exp: 32301.468526805 Len: 0.262849293 Rejected: No
[#CLIENT#] R[431]: Sent: 32299.576809678 Recv: 32301.716735304 Exp: 32301.716682784 Len: 0.248088480 Rejected: No
[#CLIENT#] R[432]: Sent: 32299.600518345 Recv: 32301.928359721 Exp: 32301.928300577 Len: 0.211565273 Rejected: No
[#CLIENT#] R[433]: Sent: 32299.619677595 Recv: 32302.138101262 Exp: 32302.138044949 Len: 0.209685228 Rejected: No
[#CLIENT#] R[434]: Sent: 32300.633120012 Recv: 32302.354798346 Exp: 32302.354748640 Len: 0.216647378 Rejected: No
[#CLIENT#] R[435]: Sent: 32300.667819470 Recv: 32302.506919263 Exp: 32302.506868456 Len: 0.152070110 Rejected: No
[#CLIENT#] R[436]: Sent: 32300.785673137 Recv: 32302.781351888 Exp: 32302.781291932 Len: 0.274372669 Rejected: No
[#CLIENT#] R[437]: Sent: 32301.277067762 Recv: 32302.959085346 Exp: 32302.959035887 Len: 0.177683999 Rejected: No
[#CLIENT#] R[438]: Sent: 32301.315202262 Recv: 32303.171785555 Exp: 32303.171713090 Len: 0.212627744 Rejected: No
[#CLIENT#] R[439]: Sent: 32301.606746179 Recv: 32303.398066555 Exp: 32303.397993453 Len: 0.226207898 Rejected: No
